OTU ,Taxa,Phylum,Class
4805,"d:Bacteria(1.0000),p:Acidobacteria(0.8876),c:Holophagae(0.6688),o:Subgroup_10(0.5939),f:CA002(0.3412),g:Unknown_Genus_1000172(0.0679)",Acidobacteria,Holophagae
4806,"d:Archaea(1.0000),p:Woesearchaeota__DHVEG_6_(0.8876),c:Unknown_Class_1002110(0.9046),o:Unknown_Order_1002111(0.8063),f:Unknown_Family_1002112(0.7884),g:Unknown_Genus_1000128(0.8429)",Woesearchaeota__DHVEG_6_,Unknown_Class_1002110
4807,"d:Bacteria(1.0000),p:Proteobacteria(0.6924),c:Gammaproteobacteria(0.3335),o:Chromatiales(0.1483),f:Ectothiorhodospiraceae(0.0619),g:Unknown_Genus_1000902(0.0035)",Proteobacteria,Gammaproteobacteria
4808,"d:Bacteria(1.0000),p:Parcubacteria(0.9738),c:Unknown_Class_1002476(0.9798),o:Unknown_Order_1002477(0.9849),f:Unknown_Family_1002478(0.9829),g:Unknown_Genus_1000615(0.9837)",Parcubacteria,Unknown_Class_1002476
4809,"d:Bacteria(1.0000),p:Proteobacteria(0.8346),c:Deltaproteobacteria(0.8339),o:Desulfobacterales(0.7223),f:Desulfobacteraceae(0.6504),g:Desulfocella(0.1411)",Proteobacteria,Deltaproteobacteria
4810,"d:Bacteria(1.0000),p:Proteobacteria(0.7288),c:Alphaproteobacteria(0.6477),o:Caulobacterales(0.4935),f:Hyphomonadaceae(0.3231),g:uncultured_2407(0.0212)",Proteobacteria,Alphaproteobacteria
4811,"d:Archaea(0.3821),p:Miscellaneous_Crenarchaeotic_Group(0.0476),c:Unknown_Class_1002026(0.0282),o:Unknown_Order_1002027(0.0070),f:Unknown_Family_1002028(0.0034),g:Unknown_Genus_1000090(0.0003)",Miscellaneous_Crenarchaeotic_Group,Unknown_Class_1002026
4812,"d:Bacteria(1.0000),p:Candidate_division_OP3(0.9571),c:Unknown_Class_1002231(0.9573),o:Unknown_Order_1002232(0.9720),f:Unknown_Family_1002233(0.9387),g:Unknown_Genus_1000354(0.9731)",Candidate_division_OP3,Unknown_Class_1002231
4813,"d:Bacteria(1.0000),p:Omnitrophica(0.9656),c:NPL_UPA2(0.8103),o:Unknown_Order_1002474(0.6943),f:Unknown_Family_1002475(0.6043),g:Unknown_Genus_1000614(0.5700)",Omnitrophica,NPL_UPA2
4814,"d:Bacteria(0.5565),p:Proteobacteria(0.0476),c:Alphaproteobacteria(0.0282),o:Rickettsiales(0.0070),f:Anaplasmataceae(0.0034),g:Neorickettsia(0.0003)",Proteobacteria,Alphaproteobacteria
4815,"d:Bacteria(1.0000),p:Proteobacteria(0.8699),c:Deltaproteobacteria(0.8575),o:Desulfobacterales(0.5939),f:Desulfobacteraceae(0.4137),g:uncultured_3138(0.0533)",Proteobacteria,Deltaproteobacteria
4816,"d:Bacteria(1.0000),p:Proteobacteria(0.7206),c:Deltaproteobacteria(0.6032),o:Bdellovibrionales(0.2819),f:Bacteriovoracaceae(0.1668),g:uncultured_3097(0.0140)",Proteobacteria,Deltaproteobacteria
4817,"d:Archaea(0.4568),p:Woesearchaeota__DHVEG_6_(0.1355),c:Unknown_Class_1002110(0.0486),o:Unknown_Order_1002111(0.0171),f:Unknown_Family_1002112(0.0065),g:Unknown_Genus_1000128(0.0004)",Woesearchaeota__DHVEG_6_,Unknown_Class_1002110
4818,"d:Bacteria(0.9552),p:Proteobacteria(0.2920),c:Deltaproteobacteria(0.0609),o:Bdellovibrionales(0.0212),f:Bdellovibrionaceae(0.0078),g:OM27_clade(0.0004)",Proteobacteria,Deltaproteobacteria
4819,"d:Archaea(0.3073),p:Euryarchaeota(0.0303),c:Methanomicrobia(0.0197),o:Methanosarcinales(0.0048),f:Methanosarcinaceae(0.0024),g:ANME_3(0.0002)",Euryarchaeota,Methanomicrobia
4820,"d:Bacteria(1.0000),p:Bacteroidetes(0.6371),c:Cytophagia(0.3335),o:Cytophagales(0.2011),f:Cyclobacteriaceae(0.0428),g:Indibacter(0.0022)",Bacteroidetes,Cytophagia
4821,"d:Bacteria(1.0000),p:Proteobacteria(0.4987),c:Gammaproteobacteria(0.1244),o:EC3(0.0501),f:Unknown_Family_1002612(0.0173),g:Unknown_Genus_1000909(0.0008)",Proteobacteria,Gammaproteobacteria
4822,"d:Bacteria(1.0000),p:Proteobacteria(0.9539),c:Deltaproteobacteria(0.9302),o:Sh765B_TzT_29(0.7783),f:Unknown_Family_1002579(0.7424),g:Unknown_Genus_1000858(0.8194)",Proteobacteria,Deltaproteobacteria
4823,"d:Bacteria(1.0000),p:Lentisphaerae(0.9757),c:Oligosphaeria(0.9681),o:Unknown_Order_1002450(0.9745),f:Unknown_Family_1002451(0.9595),g:Unknown_Genus_1000593(0.9736)",Lentisphaerae,Oligosphaeria
4824,"d:Bacteria(0.9802),p:Deferribacteres(0.1882),c:Deferribacteres_Incertae_Sedis_11258(0.0609),o:Unknown_Order_11259(0.0232),f:Unknown_Family_11260(0.0084),g:Caldithrix(0.0005)",Deferribacteres,Deferribacteres_Incertae_Sedis_11258
4825,"d:Bacteria(0.3073),p:Gracilibacteria(0.0178),c:Unknown_Class_1002391(0.0116),o:Unknown_Order_1002392(0.0028),f:Unknown_Family_1002393(0.0014),g:Unknown_Genus_1000568(0.0001)",Gracilibacteria,Unknown_Class_1002391
4826,"d:Bacteria(1.0000),p:Proteobacteria(0.7288),c:Gammaproteobacteria(0.6477),o:Cellvibrionales(0.5481),f:Cellvibrionaceae(0.3594),g:Eionea(0.0386)",Proteobacteria,Gammaproteobacteria
4827,"d:Archaea(0.8805),p:Woesearchaeota__DHVEG_6_(0.7152),c:Unknown_Class_1002110(0.6106),o:Unknown_Order_1002111(0.4582),f:Unknown_Family_1002112(0.2999),g:Unknown_Genus_1000128(0.0386)",Woesearchaeota__DHVEG_6_,Unknown_Class_1002110
4828,"d:Bacteria(1.0000),p:Cyanobacteria(0.2393),c:ML635J_21(0.0942),o:Unknown_Order_1002344(0.0501),f:Unknown_Family_1002345(0.0173),g:Unknown_Genus_1000454(0.0008)",Cyanobacteria,ML635J_21
4829,"d:Bacteria(1.0000),p:Proteobacteria(0.7315),c:Deltaproteobacteria(0.6688),o:Bdellovibrionales(0.5939),f:Bdellovibrionaceae(0.4137),g:Bdellovibrio(0.1264)",Proteobacteria,Deltaproteobacteria
4830,"d:Bacteria(1.0000),p:Planctomycetes(0.7288),c:OM190(0.6254),o:Unknown_Order_1002492(0.5288),f:Unknown_Family_1002493(0.3412),g:Unknown_Genus_1000622(0.0679)",Planctomycetes,OM190
4831,"d:Bacteria(1.0000),p:Planctomycetes(0.9738),c:OM190(0.9410),o:Unknown_Order_1002492(0.9182),f:Unknown_Family_1002493(0.9075),g:Unknown_Genus_1000622(0.9367)",Planctomycetes,OM190
4832,"d:Archaea(0.8556),p:Woesearchaeota__DHVEG_6_(0.3973),c:Unknown_Class_1002110(0.1849),o:Unknown_Order_1002111(0.1219),f:Unknown_Family_1002112(0.0428),g:Unknown_Genus_1000128(0.0022)",Woesearchaeota__DHVEG_6_,Unknown_Class_1002110
4833,"d:Bacteria(1.0000),p:Fibrobacteres(0.2920),c:Fibrobacteria(0.1244),o:Fibrobacteria_Incertae_Sedis_1667(0.0262),f:Unknown_Family_1668(0.0103),g:possible_genus_03(0.0006)",Fibrobacteres,Fibrobacteria
4834,"d:Bacteria(1.0000),p:Tenericutes(0.9672),c:Mollicutes(0.9782),o:Anaeroplasmatales(0.9758),f:Anaeroplasmataceae(0.9699),g:Anaeroplasma(0.9739)",Tenericutes,Mollicutes
4835,"d:Bacteria(1.0000),p:Omnitrophica(0.6094),c:NPL_UPA2(0.3870),o:Unknown_Order_1002474(0.2275),f:Unknown_Family_1002475(0.1193),g:Unknown_Genus_1000614(0.0073)",Omnitrophica,NPL_UPA2
4836,"d:Bacteria(1.0000),p:Proteobacteria(0.7233),c:Gammaproteobacteria(0.5474),o:Gammaproteobacteria_Incertae_Sedis_3535(0.3172),f:Unknown_Family_3536(0.1934),g:Sedimenticola(0.0176)",Proteobacteria,Gammaproteobacteria
4837,"d:Bacteria(0.4818),p:Firmicutes(0.0344),c:Clostridia(0.0224),o:Clostridiales(0.0055),f:Ruminococcaceae(0.0027),g:Ruminiclostridium_5(0.0002)",Firmicutes,Clostridia
4838,"d:Bacteria(1.0000),p:Planctomycetes(0.4500),c:vadinHA49(0.2266),o:Unknown_Order_1002522(0.1483),f:Unknown_Family_1002523(0.0619),g:Unknown_Genus_1000655(0.0035)",Planctomycetes,vadinHA49
4839,"d:Bacteria(1.0000),p:Proteobacteria(0.7288),c:Gammaproteobacteria(0.6403),o:Cellvibrionales(0.4230),f:Cellvibrionaceae(0.2733),g:Simiduia(0.0247)",Proteobacteria,Gammaproteobacteria
4840,"d:Bacteria(1.0000),p:Proteobacteria(0.7992),c:Gammaproteobacteria(0.6477),o:Legionellales(0.5288),f:Coxiellaceae(0.3412),g:Coxiella(0.0679)",Proteobacteria,Gammaproteobacteria
4841,"d:Bacteria(0.7808),p:Proteobacteria(0.1355),c:Epsilonproteobacteria(0.0445),o:Campylobacterales(0.0151),f:Campylobacteraceae(0.0059),g:Arcobacter(0.0003)",Proteobacteria,Epsilonproteobacteria
4842,"d:Bacteria(1.0000),p:Cyanobacteria(0.7315),c:ML635J_21(0.6688),o:Unknown_Order_1002344(0.5939),f:Unknown_Family_1002345(0.4137),g:Unknown_Genus_1000454(0.1264)",Cyanobacteria,ML635J_21
4843,"d:Archaea(0.5067),p:Woesearchaeota__DHVEG_6_(0.1530),c:Unknown_Class_1002110(0.0527),o:Unknown_Order_1002111(0.0192),f:Unknown_Family_1002112(0.0072),g:Unknown_Genus_1000128(0.0004)",Woesearchaeota__DHVEG_6_,Unknown_Class_1002110
4844,"d:Bacteria(1.0000),p:Proteobacteria(0.7179),c:Gammaproteobacteria(0.5883),o:HOC36(0.2819),f:Unknown_Family_1002613(0.1668),g:Unknown_Genus_1000912(0.0140)",Proteobacteria,Gammaproteobacteria
4845,"d:Bacteria(1.0000),p:Planctomycetes(0.7152),c:OM190(0.4939),o:Unknown_Order_1002492(0.2819),f:Unknown_Family_1002493(0.1668),g:Unknown_Genus_1000622(0.0140)",Planctomycetes,OM190
4846,"d:Bacteria(0.3572),p:Proteobacteria(0.0344),c:Epsilonproteobacteria(0.0224),o:Nautiliales(0.0055),f:Nautiliaceae(0.0027),g:Nitratifractor(0.0002)",Proteobacteria,Epsilonproteobacteria
4847,"d:Bacteria(0.9802),p:Parcubacteria(0.4987),c:Unknown_Class_1002476(0.2800),o:Unknown_Order_1002477(0.1747),f:Unknown_Family_1002478(0.0810),g:Unknown_Genus_1000615(0.0048)",Parcubacteria,Unknown_Class_1002476
4848,"d:Bacteria(1.0000),p:Microgenomates(0.9685),c:Unknown_Class_1002468(0.9775),o:Unknown_Order_1002469(0.9832),f:Unknown_Family_1002470(0.9831),g:Unknown_Genus_1000603(0.9772)",Microgenomates,Unknown_Class_1002468
4849,"d:Bacteria(1.0000),p:Verrucomicrobia(0.9731),c:Spartobacteria(0.8575),o:Chthoniobacterales(0.7503),f:Chthoniobacteraceae(0.4500),g:Chthoniobacter(0.2159)",Verrucomicrobia,Spartobacteria
4850,"d:Bacteria(1.0000),p:Proteobacteria(0.9592),c:Deltaproteobacteria(0.9573),o:Desulfobacterales(0.9707),f:Desulfobacteraceae(0.9283),g:Desulfofaba(0.5700)",Proteobacteria,Deltaproteobacteria
4851,"d:Bacteria(0.9552),p:Firmicutes(0.1882),c:Clostridia(0.0609),o:Clostridiales(0.0232),f:Clostridiaceae_1(0.0078),g:uncultured_1899(0.0004)",Firmicutes,Clostridia
4852,"d:Bacteria(1.0000),p:Chloroflexi(0.7206),c:Ardenticatenia(0.4939),o:uncultured_1400(0.2819),f:Unknown_Family_1002246(0.1668),g:Unknown_Genus_1000376(0.0140)",Chloroflexi,Ardenticatenia
4853,"d:Bacteria(1.0000),p:Proteobacteria(1.0000),c:Epsilonproteobacteria(1.0000),o:Campylobacterales(1.0000),f:Campylobacteraceae(0.9824),g:Arcobacter(0.9746)",Proteobacteria,Epsilonproteobacteria
4854,"d:Bacteria(1.0000),p:Proteobacteria(0.7815),c:TA18(0.6403),o:Unknown_Order_1002648(0.5634),f:Unknown_Family_1002649(0.3775),g:Unknown_Genus_1000997(0.0972)",Proteobacteria,TA18
4855,"d:Bacteria(1.0000),p:TA06(0.8522),c:Unknown_Class_1002669(0.8575),o:Unknown_Order_1002670(0.7503),f:Unknown_Family_1002671(0.6964),g:Unknown_Genus_1001011(0.7470)",TA06,Unknown_Class_1002669
4856,"d:Bacteria(0.5316),p:Armatimonadetes(0.0827),c:Unknown_Class_1002196(0.0364),o:Unknown_Order_1002197(0.0110),f:Unknown_Family_1002198(0.0047),g:Unknown_Genus_1000255(0.0003)",Armatimonadetes,Unknown_Class_1002196
4857,"d:Bacteria(1.0000),p:Planctomycetes(0.9550),c:OM190(0.9248),o:Unknown_Order_1002492(0.8343),f:Unknown_Family_1002493(0.8344),g:Unknown_Genus_1000622(0.8663)",Planctomycetes,OM190
4858,"d:Bacteria(1.0000),p:Proteobacteria(0.8169),c:Deltaproteobacteria(0.7867),o:Oligoflexales(0.6244),f:Oligoflexaceae(0.4500),g:Unknown_Genus_1000854(0.2159)",Proteobacteria,Deltaproteobacteria
4859,"d:Bacteria(0.9552),p:Firmicutes(0.1882),c:Clostridia(0.0609),o:Clostridiales(0.0232),f:Family_XVII(0.0084),g:Sulfobacillus(0.0005)",Firmicutes,Clostridia
4860,"d:Bacteria(1.0000),p:Bacteroidetes(0.7206),c:Bacteroidetes_BD2_2(0.3870),o:Unknown_Order_1002204(0.2275),f:Unknown_Family_1002205(0.1193),g:Unknown_Genus_1000259(0.0073)",Bacteroidetes,Bacteroidetes_BD2_2
4861,"d:Bacteria(1.0000),p:Bacteroidetes(0.9698),c:Sphingobacteriia(0.8339),o:Sphingobacteriales(0.7223),f:Sphingobacteriaceae(0.6504),g:uncultured_1283(0.0386)",Bacteroidetes,Sphingobacteriia
4862,"d:Bacteria(1.0000),p:Proteobacteria(0.7179),c:Deltaproteobacteria(0.6180),o:GR_WP33_30(0.3172),f:Unknown_Family_1002573(0.1934),g:Unknown_Genus_1000828(0.0176)",Proteobacteria,Deltaproteobacteria
4863,"d:Bacteria(1.0000),p:Verrucomicrobia(0.7288),c:Opitutae(0.6477),o:Puniceicoccales(0.2539),f:Puniceicoccaceae(0.1402),g:uncultured_4007(0.0104)",Verrucomicrobia,Opitutae
4864,"d:Bacteria(0.7559),p:Proteobacteria(0.1003),c:Alphaproteobacteria(0.0404),o:Rickettsiales(0.0131),f:Anaplasmataceae(0.0053),g:Neorickettsia(0.0003)",Proteobacteria,Alphaproteobacteria
4865,"d:Bacteria(1.0000),p:Bacteroidetes(0.9614),c:Bacteroidia(0.7160),o:Bacteroidales(0.6244),f:Porphyromonadaceae(0.4319),g:Odoribacter(0.1118)",Bacteroidetes,Bacteroidia
4866,"d:Bacteria(1.0000),p:Bacteroidetes(0.7179),c:Sphingobacteriia(0.5883),o:Sphingobacteriales(0.3524),f:Saprospiraceae(0.1402),g:Lewinella(0.0073)",Bacteroidetes,Sphingobacteriia
4867,"d:Bacteria(1.0000),p:Nitrospirae(0.7152),c:Nitrospira(0.6106),o:Nitrospirales(0.4582),f:Nitrospiraceae(0.2999),g:uncultured_2287(0.0104)",Nitrospirae,Nitrospira
4868,"d:Bacteria(0.2029),p:Firmicutes(0.0095),c:Erysipelotrichia(0.0062),o:Erysipelotrichales(0.0015),f:Erysipelotrichaceae(0.0007),g:Erysipelothrix(0.0001)",Firmicutes,Erysipelotrichia
4869,"d:Bacteria(1.0000),p:TM6(0.6924),c:Unknown_Class_1002679(0.5957),o:Unknown_Order_1002680(0.3877),f:Unknown_Family_1002681(0.2467),g:Unknown_Genus_1001022(0.0247)",TM6,Unknown_Class_1002679
4870,"d:Bacteria(0.5814),p:Proteobacteria(0.0651),c:Alphaproteobacteria(0.0323),o:Rickettsiales(0.0090),f:Anaplasmataceae(0.0040),g:Neorickettsia(0.0003)",Proteobacteria,Alphaproteobacteria
4871,"d:Archaea(0.9552),p:Woesearchaeota__DHVEG_6_(0.7233),c:Unknown_Class_1002110(0.6329),o:Unknown_Order_1002111(0.5481),f:Unknown_Family_1002112(0.3594),g:Unknown_Genus_1000128(0.0825)",Woesearchaeota__DHVEG_6_,Unknown_Class_1002110
4872,"d:Bacteria(1.0000),p:Bacteroidetes(0.7233),c:Bacteroidetes_BD2_2(0.4405),o:Unknown_Order_1002204(0.2539),f:Unknown_Family_1002205(0.1402),g:Unknown_Genus_1000259(0.0104)",Bacteroidetes,Bacteroidetes_BD2_2
4873,"d:Archaea(0.2824),p:Euryarchaeota(0.0344),c:Methanomicrobia(0.0224),o:Methanosarcinales(0.0055),f:Methanosaetaceae(0.0024),g:Methanosaeta(0.0002)",Euryarchaeota,Methanomicrobia
4874,"d:Bacteria(1.0000),p:Gracilibacteria(0.6924),c:Unknown_Class_1002391(0.5957),o:Unknown_Order_1002392(0.3877),f:Unknown_Family_1002393(0.2467),g:Unknown_Genus_1000568(0.0247)",Gracilibacteria,Unknown_Class_1002391
4875,"d:Bacteria(1.0000),p:Bacteroidetes(0.5263),c:Cytophagia(0.1546),o:Cytophagales(0.0980),f:Flammeovirgaceae(0.0312),g:Rapidithrix(0.0011)",Bacteroidetes,Cytophagia
4876,"d:Bacteria(1.0000),p:Proteobacteria(0.7315),c:Alphaproteobacteria(0.6688),o:OCS116_clade(0.4230),f:Unknown_Family_1002537(0.2733),g:Unknown_Genus_1000667(0.0283)",Proteobacteria,Alphaproteobacteria
4877,"d:Bacteria(1.0000),p:Proteobacteria(0.7125),c:Alphaproteobacteria(0.6032),o:Rickettsiales(0.2539),f:Rickettsiaceae(0.1402),g:Rickettsia(0.0104)",Proteobacteria,Alphaproteobacteria
4878,"d:Bacteria(0.9552),p:Proteobacteria(0.3973),c:TA18(0.0650),o:Unknown_Order_1002648(0.0262),f:Unknown_Family_1002649(0.0103),g:Unknown_Genus_1000997(0.0006)",Proteobacteria,TA18
4879,"d:Bacteria(1.0000),p:Bacteroidetes(0.7288),c:Cytophagia(0.6032),o:Cytophagales(0.4230),f:Flammeovirgaceae(0.2733),g:Luteivirga(0.0247)",Bacteroidetes,Cytophagia
4880,"d:Bacteria(1.0000),p:Planctomycetes(0.9751),c:Planctomycetacia(0.9805),o:Planctomycetales(0.9853),f:Planctomycetaceae(0.9846),g:Rhodopirellula(0.3930)",Planctomycetes,Planctomycetacia
4881,"d:Bacteria(1.0000),p:Proteobacteria(0.7152),c:Alphaproteobacteria(0.4405),o:Rickettsiales(0.2539),f:Rickettsiales_Incertae_Sedis_2786(0.1402),g:Candidatus_Odyssella(0.0048)",Proteobacteria,Alphaproteobacteria
4882,"d:Bacteria(1.0000),p:Candidate_division_OP3(0.9665),c:Unknown_Class_1002231(0.9786),o:Unknown_Order_1002232(0.9826),f:Unknown_Family_1002233(0.9838),g:Unknown_Genus_1000354(0.9753)",Candidate_division_OP3,Unknown_Class_1002231
4883,"d:Bacteria(1.0000),p:Proteobacteria(0.7233),c:Deltaproteobacteria(0.6180),o:Bdellovibrionales(0.4935),f:Bacteriovoracaceae(0.3231),g:Peredibacter(0.0073)",Proteobacteria,Deltaproteobacteria
4884,"d:Archaea(0.2824),p:Euryarchaeota(0.0303),c:Methanomicrobia(0.0197),o:Methanomicrobiales(0.0048),f:Methanomicrobiaceae(0.0024),g:Methanomicrobium(0.0002)",Euryarchaeota,Methanomicrobia
4885,"d:Bacteria(1.0000),p:Planctomycetes(0.9678),c:Planctomycetacia(0.9046),o:Planctomycetales(0.8063),f:Planctomycetaceae(0.7884),g:Rhodopirellula(0.0283)",Planctomycetes,Planctomycetacia
4886,"d:Bacteria(1.0000),p:Parcubacteria(0.6924),c:Unknown_Class_1002476(0.5957),o:Unknown_Order_1002477(0.3877),f:Unknown_Family_1002478(0.2467),g:Unknown_Genus_1000615(0.0247)",Parcubacteria,Unknown_Class_1002476
4887,"d:Bacteria(1.0000),p:Bacteroidetes(0.7288),c:Sphingobacteriia(0.6032),o:Sphingobacteriales(0.4230),f:Chitinophagaceae(0.2733),g:uncultured_1252(0.0283)",Bacteroidetes,Sphingobacteriia
4888,"d:Bacteria(1.0000),p:Bacteroidetes(0.7815),c:Bacteroidia(0.7160),o:Bacteroidales(0.6244),f:Marinilabiaceae(0.4500),g:Marinifilum(0.2159)",Bacteroidetes,Bacteroidia
4889,"d:Bacteria(1.0000),p:Bacteroidetes(1.0000),c:Flavobacteriia(1.0000),o:Flavobacteriales(1.0000),f:Flavobacteriaceae(1.0000),g:Gillisia(0.9739)",Bacteroidetes,Flavobacteriia
4890,"d:Bacteria(1.0000),p:Lentisphaerae(0.7233),c:PBS_III_20(0.4405),o:Unknown_Order_1002453(0.2539),f:Unknown_Family_1002454(0.1402),g:Unknown_Genus_1000596(0.0104)",Lentisphaerae,PBS_III_20
4891,"d:Bacteria(1.0000),p:Proteobacteria(0.9550),c:Gammaproteobacteria(0.7396),o:Chromatiales(0.6396),f:Ectothiorhodospiraceae(0.4681),g:Thioalkalispira(0.3044)",Proteobacteria,Gammaproteobacteria
4892,"d:Bacteria(1.0000),p:Proteobacteria(0.9656),c:Gammaproteobacteria(0.9801),o:Oceanospirillales(0.9745),f:CrystalBog021C3(0.9595),g:Unknown_Genus_1000936(0.9736)",Proteobacteria,Gammaproteobacteria
4893,"d:Bacteria(1.0000),p:Cyanobacteria(0.9698),c:Melainabacteria(0.9778),o:Gastranaerophilales(0.9826),f:Unknown_Family_1002341(0.9838),g:Unknown_Genus_1000451(0.9753)",Cyanobacteria,Melainabacteria
4894,"d:Bacteria(0.8057),p:Cyanobacteria(0.1882),c:Cyanobacteria(0.0445),o:SubsectionIII(0.0151),f:FamilyI_1536(0.0059),g:uncultured_1564(0.0004)",Cyanobacteria,Cyanobacteria
4895,"d:Bacteria(1.0000),p:Planctomycetes(0.7638),c:OM190(0.7160),o:Unknown_Order_1002492(0.6244),f:Unknown_Family_1002493(0.4500),g:Unknown_Genus_1000622(0.2159)",Planctomycetes,OM190
4896,"d:Bacteria(1.0000),p:Proteobacteria(0.8169),c:Alphaproteobacteria(0.8103),o:DB1_14(0.6396),f:Unknown_Family_1002533(0.4681),g:Unknown_Genus_1000663(0.3044)",Proteobacteria,Alphaproteobacteria
4897,"d:Bacteria(1.0000),p:Bacteroidetes(0.7261),c:Bacteroidetes_BD2_2(0.4939),o:Unknown_Order_1002204(0.2819),f:Unknown_Family_1002205(0.1668),g:Unknown_Genus_1000259(0.0140)",Bacteroidetes,Bacteroidetes_BD2_2
4898,"d:Bacteria(0.2824),p:Parcubacteria(0.0178),c:Unknown_Class_1002476(0.0116),o:Unknown_Order_1002477(0.0028),f:Unknown_Family_1002478(0.0014),g:Unknown_Genus_1000615(0.0001)",Parcubacteria,Unknown_Class_1002476
4899,"d:Bacteria(1.0000),p:Proteobacteria(0.7638),c:Deltaproteobacteria(0.6924),o:Bdellovibrionales(0.5786),f:Bdellovibrionaceae(0.3956),g:OM27_clade(0.1118)",Proteobacteria,Deltaproteobacteria
4900,"d:Bacteria(1.0000),p:Bacteroidetes(0.4987),c:Bacteroidetes_BD2_2(0.0609),o:Unknown_Order_1002204(0.0232),f:Unknown_Family_1002205(0.0084),g:Unknown_Genus_1000259(0.0005)",Bacteroidetes,Bacteroidetes_BD2_2
4901,"d:Archaea(0.4319),p:Woesearchaeota__DHVEG_6_(0.1530),c:Unknown_Class_1002110(0.0527),o:Unknown_Order_1002111(0.0192),f:Unknown_Family_1002112(0.0072),g:Unknown_Genus_1000128(0.0004)",Woesearchaeota__DHVEG_6_,Unknown_Class_1002110
4902,"d:Archaea(0.3073),p:Euryarchaeota(0.0386),c:Methanobacteria(0.0252),o:Methanobacteriales(0.0061),f:Methanobacteriaceae(0.0030),g:Methanothermobacter(0.0002)",Euryarchaeota,Methanobacteria
4903,"d:Bacteria(1.0000),p:Candidate_division_OP3(0.7342),c:Unknown_Class_1002231(0.6924),o:Unknown_Order_1002232(0.6091),f:Unknown_Family_1002233(0.4319),g:Unknown_Genus_1000354(0.1411)",Candidate_division_OP3,Unknown_Class_1002231
4904,"d:Bacteria(1.0000),p:Bacteroidetes(0.9913),c:Cytophagia(0.9848),o:Cytophagales(0.9950),f:Cytophagaceae(0.9834),g:Dyadobacter(0.9736)",Bacteroidetes,Cytophagia
4905,"d:Archaea(1.0000),p:Woesearchaeota__DHVEG_6_(0.9406),c:Unknown_Class_1002110(0.9356),o:Unknown_Order_1002111(0.8903),f:Unknown_Family_1002112(0.8971),g:Unknown_Genus_1000128(0.9132)",Woesearchaeota__DHVEG_6_,Unknown_Class_1002110
4906,"d:Bacteria(0.8805),p:Lentisphaerae(0.1706),c:Oligosphaeria(0.0527),o:Oligosphaerales(0.0171),f:Unknown_Family_1002452(0.0065),g:Unknown_Genus_1000594(0.0004)",Lentisphaerae,Oligosphaeria
4907,"d:Bacteria(1.0000),p:Bacteroidetes(0.7638),c:Bacteroidetes_BD2_2(0.6180),o:Unknown_Order_1002204(0.4935),f:Unknown_Family_1002205(0.3231),g:Unknown_Genus_1000259(0.0533)",Bacteroidetes,Bacteroidetes_BD2_2
4908,"d:Bacteria(1.0000),p:Proteobacteria(0.8522),c:Deltaproteobacteria(0.7396),o:Myxococcales(0.6091),f:UASB_TL25(0.2999),g:Unknown_Genus_1000849(0.0386)",Proteobacteria,Deltaproteobacteria
4909,"d:Bacteria(1.0000),p:Planctomycetes(0.7179),c:Phycisphaerae(0.6180),o:CCM11a(0.3524),f:Unknown_Family_1002500(0.2201),g:Unknown_Genus_1000628(0.0212)",Planctomycetes,Phycisphaerae
4910,"d:Bacteria(0.9802),p:TM6(0.4500),c:Unknown_Class_1002679(0.2266),o:Unknown_Order_1002680(0.1483),f:Unknown_Family_1002681(0.0619),g:Unknown_Genus_1001022(0.0035)",TM6,Unknown_Class_1002679
4911,"d:Bacteria(1.0000),p:Proteobacteria(0.4500),c:TA18(0.0942),o:Unknown_Order_1002648(0.0501),f:Unknown_Family_1002649(0.0173),g:Unknown_Genus_1000997(0.0008)",Proteobacteria,TA18
4912,"d:Bacteria(1.0000),p:Proteobacteria(0.9582),c:Gammaproteobacteria(0.9248),o:Oceanospirillales(0.7783),f:Oceanospirillaceae(0.7424),g:Reinekea(0.8194)",Proteobacteria,Gammaproteobacteria
4913,"d:Bacteria(1.0000),p:Proteobacteria(0.3973),c:Alphaproteobacteria(0.1849),o:Rickettsiales(0.0980),f:Rickettsiales_Incertae_Sedis_2786(0.0312),g:Candidatus_Captivus(0.0008)",Proteobacteria,Alphaproteobacteria
4914,"d:Bacteria(1.0000),p:Bacteroidetes(0.7992),c:Flavobacteriia(0.6254),o:Flavobacteriales(0.5288),f:NS9_marine_group(0.2201),g:Unknown_Genus_1000316(0.0212)",Bacteroidetes,Flavobacteriia
4915,"d:Bacteria(0.3572),p:Spirochaetae(0.0344),c:Spirochaetes(0.0224),o:Spirochaetales(0.0055),f:Spirochaetaceae(0.0027),g:Sphaerochaeta(0.0002)",Spirochaetae,Spirochaetes
4916,"d:Bacteria(1.0000),p:Actinobacteria(1.0000),c:Actinobacteria(0.9782),o:Corynebacteriales(0.9821),f:Corynebacteriaceae(0.9848),g:Corynebacterium(0.8663)",Actinobacteria,Actinobacteria
4917,"d:Bacteria(1.0000),p:Fusobacteria(0.9665),c:Fusobacteriia(0.9786),o:Fusobacteriales(0.9826),f:Leptotrichiaceae(0.8971),g:uncultured_2220(0.9132)",Fusobacteria,Fusobacteriia
